azimuth_deg,horizon_elev_deg
154.50,1.1578
154.60,1.1578
154.70,1.1884
154.80,1.2091
154.90,1.2419
155.00,1.3109
155.10,1.3428
155.20,1.3899
155.30,1.4020
155.40,1.4104
155.50,1.4105
155.60,1.4174
155.70,1.4214
155.80,1.4582
155.90,1.4642
156.00,1.4499
156.10,1.4574
156.20,1.4892
156.30,1.4892
156.40,1.5451
156.50,1.5668
156.60,1.5721
156.70,1.4951
156.80,1.5540
156.90,1.5857
157.00,1.6301
157.10,1.6341
157.20,1.6505
157.30,1.6267
157.40,1.6268
157.50,1.6247
157.60,1.6568
157.70,1.6568
157.80,1.7167
157.90,1.7603
158.00,1.8225
158.10,1.9062
158.20,1.9603
158.30,2.0026
158.40,2.0162
158.50,2.0162
158.60,2.0278
158.70,2.0150
158.80,1.9946
158.90,1.9657
159.00,1.9490
159.10,1.9108
159.20,1.8714
159.30,1.8485
159.40,1.8353
159.50,1.8721
159.60,1.9134
159.70,1.9457
159.80,1.9998
159.90,2.0277
160.00,2.1025
160.10,2.1515
160.20,2.2002
160.30,2.2495
160.40,2.3009
160.50,2.3061
160.60,2.2905
160.70,2.2593
160.80,2.2313
160.90,2.2142
161.00,2.1987
161.10,2.1801
161.20,2.1379
161.30,2.1233
161.40,2.1013
161.50,2.1158
161.60,2.1460
161.70,2.1785
161.80,2.2202
161.90,2.2807
162.00,2.3446
162.10,2.4120
162.20,2.4607
162.30,2.5487
162.40,2.5663
162.50,2.6136
162.60,2.6401
162.70,2.6894
162.80,2.7447
162.90,2.7733
163.00,2.8303
163.10,2.8530
163.20,2.8810
163.30,2.8894
163.40,2.8880
163.50,2.8701
163.60,2.8885
163.70,2.8778
163.80,2.8802
163.90,2.8688
164.00,2.8628
164.10,2.8994
164.20,2.9076
164.30,2.9159
164.40,2.9169
164.50,2.9277
164.60,2.9190
164.70,2.9144
164.80,2.9427
164.90,2.9934
165.00,3.0107
165.10,3.0671
165.20,3.1012
165.30,3.1270
165.40,3.1513
165.50,3.1658
165.60,3.1770
165.70,3.1762
165.80,3.1820
165.90,3.1705
166.00,3.1693
166.10,3.1391
166.20,3.1229
166.30,3.0918
166.40,3.0574
166.50,3.0188
166.60,2.9926
166.70,2.9439
166.80,2.9123
166.90,2.8954
167.00,2.8883
167.10,2.9117
167.20,2.9300
167.30,2.9194
167.40,2.9156
167.50,2.9494
167.60,2.9780
167.70,2.9874
167.80,2.9471
167.90,2.9665
168.00,2.9495
168.10,2.8973
168.20,2.8904
168.30,2.8904
168.40,2.9055
168.50,2.8973
168.60,2.8855
168.70,2.8761
168.80,2.9280
168.90,2.9578
169.00,2.9578
169.10,2.9247
169.20,2.9829
169.30,2.9727
169.40,3.0084
169.50,3.0110
169.60,2.9832
169.70,2.9108
169.80,2.8595
169.90,2.8484
170.00,2.8624
170.10,2.8624
170.20,3.0003
170.30,3.0394
170.40,3.0838
170.50,3.1016
170.60,3.1120
170.70,3.1616
170.80,3.2482
170.90,3.2910
171.00,3.2910
171.10,3.2917
171.20,3.3014
171.30,3.3037
171.40,3.3025
171.50,3.3025
171.60,3.2995
171.70,3.2959
171.80,3.2793
171.90,3.2465
172.00,3.2585
172.10,3.3366
172.20,3.3520
172.30,3.3717
172.40,3.4261
172.50,3.4651
172.60,3.4785
172.70,3.4898
172.80,3.4870
172.90,3.4920
173.00,3.5068
173.10,3.5336
173.20,3.5559
173.30,3.5559
173.40,3.5719
173.50,3.5836
173.60,3.5960
173.70,3.6228
173.80,3.6272
173.90,3.6272
174.00,3.6211
174.10,3.6286
174.20,3.6267
174.30,3.6517
174.40,3.6630
174.50,3.6540
174.60,3.6565
174.70,3.6293
174.80,3.6612
174.90,3.6906
175.00,3.7143
175.10,3.7202
175.20,3.7608
175.30,3.7995
175.40,3.8018
175.50,3.7744
175.60,3.7516
175.70,3.7135
175.80,3.6838
175.90,3.6565
176.00,3.6116
176.10,3.6033
176.20,3.6488
176.30,3.6673
176.40,3.6945
176.50,3.6935
176.60,3.6873
176.70,3.7039
176.80,3.7213
176.90,3.7325
177.00,3.7624
177.10,3.7617
177.20,3.7301
177.30,3.7414
177.40,3.7623
177.50,3.7771
177.60,3.7746
177.70,3.7833
177.80,3.7926
177.90,3.7784
178.00,3.7342
178.10,3.7401
178.20,3.7518
178.30,3.7587
178.40,3.7672
178.50,3.7621
178.60,3.7855
178.70,3.8233
178.80,3.8879
178.90,3.9228
179.00,3.9721
179.10,4.0974
179.20,4.1503
179.30,4.2103
179.40,4.2589
179.50,4.2452
179.60,4.2050
179.70,4.2026
179.80,4.1737
179.90,4.1451
180.00,4.0925
180.10,4.0615
180.20,4.0236
180.30,3.9467
180.40,3.9342
180.50,3.9613
180.60,3.9529
180.70,4.0458
180.80,4.0739
180.90,4.0776
181.00,4.0998
181.10,4.0549
181.20,4.0371
181.30,4.0193
181.40,3.9710
181.50,3.9381
181.60,3.9124
181.70,3.9005
181.80,3.8832
181.90,3.8587
182.00,3.8306
182.10,3.8044
182.20,3.7622
182.30,3.6211
182.40,3.5693
182.50,3.5700
182.60,3.5909
182.70,3.6057
182.80,3.6260
182.90,3.6420
183.00,3.6687
183.10,3.6916
183.20,3.7043
183.30,3.7525
183.40,3.7977
183.50,3.8539
183.60,3.9228
183.70,3.9308
183.80,3.9283
183.90,3.9916
184.00,4.0003
184.10,4.0443
184.20,4.0908
184.30,4.0983
184.40,4.0742
184.50,4.0530
184.60,4.0276
184.70,3.9966
184.80,3.9195
184.90,3.8895
185.00,3.8712
185.10,3.8616
185.20,3.8530
185.30,3.8456
185.40,3.8441
185.50,3.8322
185.60,3.8182
185.70,3.7423
185.80,3.7117
185.90,3.7124
186.00,3.6808
186.10,3.6034
186.20,3.5501
186.30,3.5052
186.40,3.4669
186.50,3.4527
186.60,3.3977
186.70,3.3564
186.80,3.3140
186.90,3.2755
187.00,3.2448
187.10,3.2499
187.20,3.3317
187.30,3.3399
187.40,3.3863
187.50,3.4179
187.60,3.4366
187.70,3.4345
187.80,3.3975
187.90,3.3918
188.00,3.3604
188.10,3.3249
188.20,3.3200
188.30,3.2710
188.40,3.2710
188.50,3.2101
188.60,3.1325
188.70,3.0786
188.80,3.0853
188.90,3.0967
189.00,3.1269
189.10,3.1554
189.20,3.1206
189.30,3.1352
189.40,3.1533
189.50,3.1250
189.60,3.0437
189.70,2.9897
189.80,2.9700
189.90,2.9782
190.00,3.0055
190.10,3.0358
190.20,3.0624
190.30,3.1023
190.40,3.1517
190.50,3.1776
190.60,3.1613
190.70,3.1403
190.80,3.1268
190.90,3.0844
191.00,3.0480
191.10,2.9872
191.20,2.9816
191.30,2.9788
191.40,2.9834
191.50,2.9950
191.60,2.9832
191.70,2.9472
191.80,2.9031
191.90,2.8937
192.00,2.8753
192.10,2.8438
192.20,2.7922
192.30,2.7859
192.40,2.7724
192.50,2.7820
192.60,2.7642
192.70,2.7179
192.80,2.6616
192.90,2.6193
193.00,2.5962
193.10,2.5977
193.20,2.5991
193.30,2.6276
193.40,2.6276
193.50,2.6434
193.60,2.6272
193.70,2.6272
193.80,2.5965
193.90,2.5544
194.00,2.4686
194.10,2.4280
194.20,2.3654
194.30,2.2975
194.40,2.2830
194.50,2.2156
194.60,2.1536
194.70,2.1128
194.80,2.1208
194.90,2.1493
195.00,2.2104
195.10,2.2325
195.20,2.2586
195.30,2.3262
195.40,2.3262
195.50,2.3747
195.60,2.4249
195.70,2.4501
195.80,2.5227
195.90,2.5248
196.00,2.5678
196.10,2.5678
196.20,2.5902
196.30,2.5902
196.40,2.5959
196.50,2.5959
196.60,2.5959
196.70,2.5725
196.80,2.5706
196.90,2.5383
197.00,2.5383
197.10,2.5240
197.20,2.5240
197.30,2.4949
197.40,2.4949
197.50,2.4934
197.60,2.5117
197.70,2.5117
197.80,2.5048
197.90,2.5048
198.00,2.4696
198.10,2.4613
198.20,2.4404
198.30,2.4404
198.40,2.4404
198.50,2.3675
198.60,2.3675
198.70,2.2822
198.80,2.2822
198.90,2.3040
199.00,2.2252
199.10,2.2252
199.20,2.2252
199.30,2.1466
199.40,2.1466
199.50,2.1199
199.60,2.1199
199.70,2.0803
199.80,2.1173
199.90,2.1173
200.00,2.1173
200.10,2.0376
200.20,2.0520
200.30,2.0520
200.40,2.1042
200.50,2.0965
200.60,2.1020
200.70,2.1257
200.80,2.1554
200.90,2.1554
201.00,2.2200
201.10,2.2200
201.20,2.2200
201.30,2.2386
201.40,2.2386
201.50,2.2386
201.60,2.1388
201.70,2.1388
201.80,2.1181
201.90,2.1181
202.00,2.1181
202.10,2.0379
202.20,2.0556
202.30,2.0556
202.40,2.0556
202.50,2.0303
202.60,2.0303
202.70,2.0452
202.80,2.0452
202.90,2.0540
203.00,2.0540
203.10,2.0451
203.20,2.0720
203.30,2.0856
203.40,2.0856
203.50,2.0533
203.60,2.0533
203.70,2.0533
203.80,2.0533
203.90,1.9807
204.00,1.9807
204.10,1.9807
204.20,1.8570
204.30,1.8570
204.40,1.8570
204.50,1.9154
204.60,1.9154
204.70,2.0509
204.80,2.0509
204.90,2.0509
205.00,2.0509
205.10,2.0697
205.20,2.2547
205.30,2.2547
205.40,2.2547
205.50,2.2547
205.60,2.2547
205.70,2.4699
205.80,2.4699
205.90,2.4699
206.00,2.4699
206.10,2.4699
206.20,2.5494
206.30,2.5494
206.40,2.3978
206.50,2.3978
206.60,2.6837
206.70,2.6837
206.80,2.6837
206.90,2.6837
207.00,2.6837
207.10,2.6864
207.20,2.6864
207.30,2.6864
207.40,2.6864
207.50,2.6864
207.60,2.7968
207.70,2.7968
207.80,2.7968
207.90,2.7968
208.00,2.7968
208.10,3.0248
208.20,3.0248
208.30,3.0248
208.40,3.0248
208.50,3.0248
208.60,3.2345
208.70,3.1680
208.80,3.1680
208.90,3.1680
209.00,3.1680
209.10,3.4917
209.20,3.4917
209.30,3.4917
209.40,3.4917
209.50,3.4917
209.60,3.6315
209.70,3.6315
209.80,3.5444
209.90,3.5444
210.00,3.5444
210.10,3.5606
210.20,3.5606
210.30,3.5606
210.40,3.5606
210.50,3.5606
210.60,3.5266
210.70,3.5266
210.80,3.5266
210.90,3.5266
211.00,3.5266
211.10,3.4571
211.20,3.4571
211.30,3.4571
211.40,3.4571
211.50,3.4571
211.60,3.4571
211.70,3.4540
211.80,3.4540
211.90,3.4540
212.00,3.4540
212.10,3.5315
212.20,3.4790
212.30,3.4790
212.40,3.4790
212.50,3.4790
212.60,3.4790
212.70,3.4790
212.80,3.1745
212.90,3.1745
213.00,3.1745
213.10,3.1054
213.20,3.1054
213.30,2.9450
213.40,2.9296
213.50,2.9296
213.60,2.9296
213.70,2.9296
213.80,2.7981
213.90,2.6713
214.00,2.6713
214.10,2.6009
214.20,2.6009
214.30,2.6009
214.40,2.6009
214.50,2.6009
214.60,2.4446
214.70,2.4446
214.80,2.3255
214.90,2.3255
215.00,2.3253
215.10,2.2822
215.20,2.1603
215.30,2.1603
215.40,2.1603
215.50,2.1061
215.60,2.1061
215.70,2.1061
215.80,1.9305
215.90,2.0062
216.00,2.0062
216.10,2.0062
216.20,1.9011
216.30,1.9011
216.40,1.8237
216.50,2.0001
216.60,2.0001
216.70,2.0001
216.80,2.0001
216.90,2.0001
217.00,2.0001
217.10,2.0001
217.20,1.9139
217.30,1.9139
217.40,1.9139
217.50,1.9139
217.60,1.9139
217.70,1.9139
217.80,1.7613
217.90,1.7602
218.00,1.7602
218.10,1.8436
218.20,1.8436
218.30,1.8436
218.40,1.6684
218.50,1.6684
218.60,1.7581
218.70,1.7581
218.80,1.7581
218.90,1.6684
219.00,1.4989
219.10,1.4989
219.20,1.5295
219.30,1.5295
219.40,1.5295
219.50,1.5295
219.60,1.5295
219.70,1.5295
219.80,1.4169
219.90,1.3651
220.00,1.3651
220.10,1.3651
220.20,1.3651
220.30,1.3651
220.40,1.3651
220.50,1.3106
220.60,1.2918
220.70,1.2918
220.80,1.2637
220.90,1.2637
221.00,1.2637
221.10,1.2637
221.20,1.1573
221.30,1.1573
221.40,1.2544
221.50,1.2177
221.60,1.2177
221.70,1.2593
221.80,1.2177
221.90,1.2177
222.00,1.2177
222.10,1.3717
222.20,1.3717
222.30,1.3717
222.40,1.3256
222.50,1.3256
222.60,1.3256
222.70,1.3256
222.80,1.1954
222.90,1.1954
223.00,1.2485
223.10,1.2485
223.20,1.1954
223.30,1.2725
223.40,1.2725
223.50,1.1093
223.60,1.1093
223.70,1.2251
223.80,1.2251
223.90,1.2251
224.00,1.2251
224.10,1.1231
224.20,1.1231
224.30,1.1231
224.40,1.0027
224.50,1.0027
224.60,1.0027
224.70,1.0047
224.80,1.0047
224.90,1.0027
225.00,0.9334
225.10,0.9334
225.20,0.9334
225.30,0.9334
225.40,0.9334
225.50,0.8218
225.60,0.8218
225.70,0.8218
225.80,0.7766
225.90,0.7766
226.00,0.7766
226.10,0.7766
226.20,0.7000
226.30,0.7000
226.40,0.7000
226.50,0.6999
226.60,0.5809
226.70,0.5562
226.80,0.5562
226.90,0.5562
227.00,0.5571
227.10,0.5428
227.20,0.5211
227.30,0.4774
227.40,0.4755
227.50,0.4751
227.60,0.4555
227.70,0.4475
227.80,0.3959
227.90,0.3106
228.00,0.3017
228.10,0.2346
228.20,0.2101
228.30,0.1297
228.40,0.0726
228.50,-0.0237
228.60,-0.0489
228.70,-0.0633
228.80,-0.0699
228.90,-0.0398
229.00,-0.0508
229.10,-0.0418
229.20,-0.0305
229.30,-0.0456
229.40,-0.0400
229.50,-0.0184
229.60,-0.0157
229.70,-0.0308
229.80,-0.0340
229.90,-0.0395
230.00,-0.0426
230.10,-0.0403
230.20,-0.0488
230.30,-0.0789
230.40,-0.0954
230.50,-0.0704
230.60,-0.0438
230.70,-0.0166
230.80,0.0062
230.90,0.0479
231.00,0.0332
231.10,0.0008
231.20,-0.0175
231.30,0.0053
231.40,0.0383
231.50,0.0317
231.60,0.0413
231.70,0.0406
231.80,0.0216
231.90,0.0032
232.00,-0.0182
232.10,-0.0168
232.20,0.0116
232.30,0.0209
232.40,0.0169
232.50,-0.0050
232.60,-0.0438
232.70,-0.0644
232.80,-0.0538
232.90,-0.0492
233.00,-0.0483
233.10,-0.0584
233.20,-0.0831
233.30,-0.1132
233.40,-0.1674
233.50,-0.2100
233.60,-0.2069
233.70,-0.1988
233.80,-0.2008
233.90,-0.1951
234.00,-0.1842
234.10,-0.1879
234.20,-0.1675
234.30,-0.1281
234.40,-0.0718
234.50,-0.0272
234.60,-0.0029
234.70,0.0478
234.80,0.0826
234.90,0.1098
235.00,0.1557
235.10,0.1834
235.20,0.2285
235.30,0.2764
235.40,0.3021
235.50,0.3543
235.60,0.3860
235.70,0.3924
235.80,0.4018
235.90,0.4185
236.00,0.4705
236.10,0.4953
236.20,0.5272
236.30,0.5438
236.40,0.5298
236.50,0.5806
236.60,0.6333
236.70,0.6512
236.80,0.6214
236.90,0.5972
237.00,0.5594
237.10,0.5258
237.20,0.5017
237.30,0.4882
237.40,0.5005
237.50,0.5334
237.60,0.5509
237.70,0.5823
237.80,0.6267
237.90,0.6601
238.00,0.6612
238.10,0.6273
238.20,0.5810
238.30,0.5631
238.40,0.6105
238.50,0.6277
238.60,0.6550
238.70,0.6921
238.80,0.6812
238.90,0.7221
239.00,0.7521
239.10,0.7139
239.20,0.6873
239.30,0.6652
239.40,0.6613
239.50,0.6802
239.60,0.6860
239.70,0.7027
239.80,0.7033
239.90,0.6850
240.00,0.6726
240.10,0.6684
240.20,0.6639
240.30,0.6661
240.40,0.6603
240.50,0.6647
240.60,0.6775
240.70,0.6813
240.80,0.6773
240.90,0.6570
241.00,0.6207
241.10,0.5773
241.20,0.5581
241.30,0.5000
241.40,0.4591
241.50,0.4268
241.60,0.4194
241.70,0.3863
241.80,0.3498
241.90,0.3047
242.00,0.2798
242.10,0.2416
242.20,0.2046
242.30,0.1600
242.40,0.1500
242.50,0.1518
242.60,0.2665
242.70,0.2665
242.80,0.2665
242.90,0.2665
243.00,0.2665
243.10,0.2665
243.20,0.2713
243.30,0.5747
243.40,0.5747
243.50,0.5747
243.60,0.5747
243.70,0.5747
243.80,0.5747
243.90,0.5747
244.00,0.5747
244.10,0.8412
244.20,0.8412
244.30,0.8412
244.40,0.9608
244.50,0.9608
244.60,0.9608
244.70,0.9608
244.80,0.9608
244.90,0.9837
245.00,0.9837
245.10,0.9837
245.20,0.9837
245.30,0.9837
245.40,0.9837
245.50,0.9837
245.60,1.1830
245.70,1.1830
245.80,1.1830
245.90,1.1830
246.00,1.2160
246.10,1.2160
246.20,1.2160
246.30,1.2160
246.40,1.2241
246.50,1.2241
246.60,1.2241
246.70,1.2241
246.80,1.5420
246.90,1.5420
247.00,1.5420
247.10,1.5663
247.20,1.7467
247.30,1.7467
247.40,1.7467
247.50,1.7467
247.60,1.7467
247.70,1.7467
247.80,1.7467
247.90,1.8019
248.00,1.8019
248.10,1.8019
248.20,1.8019
248.30,1.8019
248.40,1.8019
248.50,1.8019
248.60,1.8019
248.70,1.8019
248.80,1.8019
248.90,1.8019
249.00,1.8019
249.10,1.8400
249.20,1.8400
249.30,1.8400
249.40,1.8400
249.50,1.8400
249.60,1.8488
249.70,1.8488
249.80,1.8488
249.90,1.8488
250.00,1.8488
250.10,1.8488
250.20,1.8488
250.30,1.8488
250.40,1.8488
250.50,1.8488
250.60,1.8488
250.70,1.8488
250.80,1.6579
250.90,1.6579
251.00,1.6579
251.10,1.6579
251.20,1.6579
251.30,1.6579
251.40,1.6579
251.50,1.6579
251.60,1.6579
251.70,1.6579
251.80,1.6579
251.90,1.5907
252.00,1.6276
252.10,1.7016
252.20,1.7466
252.30,1.7834
252.40,1.8343
252.50,1.9288
252.60,1.9688
252.70,2.0452
252.80,2.0972
252.90,2.1441
253.00,2.2039
253.10,2.2484
253.20,2.2183
253.30,2.2187
253.40,2.1889
253.50,2.1879
253.60,2.2107
253.70,2.1957
253.80,2.2109
253.90,2.1688
254.00,2.1538
254.10,2.1421
254.20,2.1530
254.30,2.1477
254.40,2.1289
254.50,2.0970
254.60,2.1067
254.70,2.0707
254.80,2.0172
254.90,1.9928
255.00,1.9653
255.10,1.9115
255.20,1.8477
255.30,1.8560
255.40,2.0507
255.50,2.0507
255.60,2.0507
255.70,2.0507
255.80,2.0507
255.90,2.0507
256.00,2.0507
256.10,2.1805
256.20,2.1805
256.30,2.1805
256.40,2.1805
256.50,2.1805
256.60,2.1805
256.70,2.1805
256.80,2.1805
256.90,2.1805
257.00,2.1805
257.10,2.1805
257.20,2.1805
257.30,2.0574
257.40,2.0574
257.50,2.0574
257.60,2.0574
257.70,2.0337
257.80,2.0337
257.90,2.0337
258.00,2.0337
258.10,2.0337
258.20,2.0337
258.30,2.0337
258.40,2.0337
258.50,2.0337
258.60,2.0337
258.70,2.0337
258.80,1.9753
258.90,1.9753
259.00,1.9753
259.10,1.9753
259.20,1.9753
259.30,1.9753
259.40,1.9753
259.50,1.9753
259.60,1.9753
259.70,1.9753
259.80,1.9753
259.90,1.8598
260.00,1.8598
260.10,1.8588
260.20,1.8588
260.30,1.8588
260.40,1.8588
260.50,1.8588
260.60,1.8588
260.70,1.8588
260.80,1.8588
260.90,1.8588
261.00,1.8588
261.10,1.8287
261.20,1.8287
261.30,1.8287
261.40,1.8287
261.50,1.8287
261.60,1.8287
261.70,1.8287
261.80,1.8287
261.90,1.8287
262.00,1.8287
262.10,1.8287
262.20,1.7080
262.30,1.7080
262.40,1.7080
262.50,1.7373
262.60,1.7373
262.70,1.7271
262.80,1.7843
262.90,1.7843
263.00,1.7965
263.10,1.7965
263.20,1.8215
263.30,1.8294
263.40,1.8294
263.50,1.8294
263.60,1.8553
263.70,1.8996
263.80,1.8996
263.90,1.8996
264.00,1.8948
264.10,1.8948
264.20,1.8948
264.30,1.8948
264.40,1.8716
264.50,1.8716
264.60,1.8716
264.70,1.9162
264.80,1.9162
264.90,1.9162
265.00,1.9162
265.10,1.9364
265.20,1.9364
265.30,1.9364
265.40,1.9417
265.50,1.9417
265.60,1.9417
265.70,1.9417
265.80,1.9463
265.90,1.9594
266.00,1.9417
266.10,1.9417
266.20,1.9417
266.30,1.9417
266.40,1.9417
266.50,1.8475
266.60,1.8465
266.70,1.8624
266.80,1.8762
266.90,1.9071
267.00,1.9191
267.10,1.8724
267.20,1.8551
267.30,1.8914
267.40,1.8914
267.50,1.8914
267.60,1.8914
267.70,1.9508
267.80,1.9508
267.90,1.9508
268.00,1.9508
268.10,1.9675
268.20,1.9675
268.30,1.9675
268.40,1.9675
268.50,1.9411
268.60,1.9411
268.70,1.9411
268.80,1.9411
268.90,1.9285
269.00,1.9285
269.10,1.9285
269.20,1.9001
269.30,1.9001
269.40,1.9001
269.50,1.9001
269.60,1.9817
269.70,1.9817
269.80,1.9817
269.90,1.9817
270.00,2.0406
270.10,2.0406
270.20,2.0406
270.30,2.0406
270.40,1.9908
270.50,1.9908
270.60,1.9908
270.70,1.9908
270.80,1.8965
270.90,1.8965
271.00,1.8965
271.10,1.8965
271.20,1.8440
271.30,1.8440
271.40,1.8440
271.50,1.8440
271.60,1.8056
271.70,1.7998
271.80,1.7998
271.90,1.7998
272.00,1.7998
272.10,1.7627
272.20,1.7627
272.30,1.7627
272.40,1.7627
272.50,1.7764
272.60,1.7764
272.70,1.7764
272.80,1.7764
272.90,1.8301
273.00,1.8301
273.10,1.8301
273.20,1.8301
273.30,1.8942
273.40,1.8942
273.50,1.8942
273.60,1.8942
273.70,1.8798
273.80,1.9044
273.90,1.9044
274.00,1.9044
274.10,1.9044
274.20,1.9501
274.30,1.9501
274.40,1.9501
274.50,1.9501
274.60,1.9920
274.70,1.9920
274.80,1.9920
274.90,1.9920
275.00,2.0063
275.10,2.0063
275.20,2.0063
275.30,2.0063
275.40,1.9772
275.50,2.0100
275.60,2.0100
275.70,2.0100
275.80,2.0100
275.90,2.0881
276.00,2.0718
276.10,2.0718
276.20,2.0718
276.30,2.0718
276.40,2.0456
276.50,2.0456
276.60,2.0456
276.70,2.0456
276.80,1.9782
276.90,1.9782
277.00,1.9782
277.10,1.9782
277.20,1.9510
277.30,1.9510
277.40,1.9510
277.50,1.9510
277.60,1.9683
277.70,1.9683
277.80,1.9683
277.90,1.9683
278.00,1.9683
278.10,2.0117
278.20,2.0117
278.30,2.0117
278.40,2.0117
278.50,2.0446
278.60,2.1383
278.70,2.1383
278.80,2.1383
278.90,2.1951
279.00,2.1951
279.10,2.1951
279.20,2.1951
279.30,2.2072
279.40,2.2072
279.50,2.2072
279.60,2.2072
279.70,2.2072
279.80,2.1748
279.90,2.1748
280.00,2.1748
280.10,2.1748
280.20,2.1106
280.30,2.1106
280.40,2.1106
280.50,2.1106
280.60,2.1531
280.70,2.1651
280.80,2.1651
280.90,2.1772
281.00,2.1772
281.10,2.1772
281.20,2.1772
281.30,2.1475
281.40,2.1475
281.50,2.1691
281.60,2.1691
281.70,2.1691
281.80,2.1691
281.90,2.2398
282.00,2.2398
282.10,2.2398
282.20,2.2398
282.30,2.2585
282.40,2.2833
282.50,2.2833
282.60,2.3492
282.70,2.3492
282.80,2.3492
282.90,2.3492
283.00,2.3492
283.10,2.4505
283.20,2.4505
283.30,2.4505
283.40,2.4505
283.50,2.4628
283.60,2.4628
283.70,2.4628
283.80,2.4628
283.90,2.4178
284.00,2.4178
284.10,2.7177
284.20,2.7177
284.30,2.7177
284.40,2.7177
284.50,2.7177
284.60,2.7177
284.70,2.7177
284.80,2.7177
284.90,2.7177
285.00,2.7177
285.10,2.7177
285.20,2.6797
285.30,2.6797
285.40,2.6797
285.50,2.6797
285.60,2.6797
285.70,2.6797
285.80,2.7255
285.90,2.7255
286.00,2.7255
286.10,2.7255
286.20,2.7255
286.30,2.7255
286.40,2.7255
286.50,2.7255
286.60,2.7255
286.70,2.7255
286.80,2.7255
286.90,2.6839
287.00,2.6839
287.10,2.6839
287.20,2.6839
287.30,2.7020
287.40,2.7063
287.50,2.7223
287.60,2.7635
287.70,2.8008
287.80,2.8003
287.90,2.8277
288.00,2.8200
288.10,2.8124
288.20,2.8390
288.30,2.8390
288.40,2.8390
288.50,2.8379
288.60,2.8379
288.70,2.9696
288.80,2.9696
288.90,2.9696
289.00,2.9696
289.10,3.0683
289.20,3.0683
289.30,3.0683
289.40,3.0683
289.50,2.9813
289.60,2.9813
289.70,2.9771
289.80,2.9771
289.90,2.9771
290.00,2.9358
290.10,2.9358
290.20,2.9835
290.30,2.9835
290.40,2.9209
290.50,2.9209
290.60,2.9209
290.70,2.9209
290.80,2.9073
290.90,2.9073
291.00,2.9410
291.10,2.9410
291.20,2.9410
291.30,2.9347
291.40,2.9347
291.50,2.9347
291.60,2.8756
291.70,2.8756
291.80,2.8756
291.90,2.8756
292.00,2.9562
292.10,2.9250
292.20,2.9250
292.30,2.9250
292.40,2.9250
292.50,2.8023
292.60,2.8023
292.70,2.8023
292.80,2.8023
292.90,2.7067
293.00,2.7067
293.10,2.7067
293.20,2.7067
293.30,2.7013
293.40,2.7013
293.50,2.7013
293.60,2.7013
293.70,2.6192
293.80,2.6394
293.90,2.6394
294.00,2.6394
294.10,2.6394
294.20,2.6164
294.30,2.6164
294.40,2.6164
294.50,2.5984
294.60,2.5984
294.70,2.4836
294.80,2.4804
294.90,2.4804
295.00,2.4804
295.10,2.5149
295.20,2.5451
295.30,2.5451
295.40,2.5451
295.50,2.5451
295.60,2.5451
295.70,2.5546
295.80,2.5546
295.90,2.5722
296.00,2.5722
296.10,2.5769
296.20,2.5769
296.30,2.5769
296.40,2.5769
296.50,2.5477
296.60,2.4829
296.70,2.4501
296.80,2.4501
296.90,2.4501
297.00,2.5197
297.10,2.5197
297.20,2.5362
297.30,2.5362
297.40,2.5846
297.50,2.5846
297.60,2.5846
297.70,2.5846
297.80,2.5846
297.90,2.6269
298.00,2.6379
298.10,2.6379
298.20,2.6379
298.30,2.6379
298.40,2.6392
298.50,2.6392
298.60,2.6085
298.70,2.6085
298.80,2.6085
298.90,2.6085
299.00,2.6420
299.10,2.6420
299.20,2.6420
299.30,2.6420
299.40,2.6572
299.50,2.6572
299.60,2.6572
299.70,2.6355
299.80,2.6421
299.90,2.6421
300.00,2.6421
300.10,2.6790
300.20,2.8119
300.30,2.8119
300.40,2.8119
300.50,2.8411
300.60,2.8411
300.70,2.8923
300.80,3.0334
300.90,3.0334
301.00,3.0334
301.10,3.0610
301.20,3.1314
301.30,3.2338
301.40,3.2338
301.50,3.2338
301.60,3.2338
301.70,3.2402
301.80,3.3998
301.90,3.4263
302.00,3.4955
302.10,3.4955
302.20,3.4955
302.30,3.4955
302.40,3.6232
302.50,3.6808
302.60,3.6808
302.70,3.6808
302.80,3.6808
302.90,3.7559
303.00,3.7559
303.10,3.9118
303.20,3.9118
303.30,3.9118
303.40,3.9118
303.50,3.9118
303.60,3.8478
303.70,3.8989
303.80,3.8989
303.90,3.8989
304.00,4.0089
304.10,4.0089
304.20,4.0089
304.30,4.1160
304.40,4.1302
304.50,4.1576
304.60,4.1576
304.70,4.1576
304.80,4.1576
304.90,4.3321
305.00,4.3321
305.10,4.3321
305.20,4.3321
305.30,4.3321
305.40,4.3595
305.50,4.4139
305.60,4.4139
305.70,4.4139
305.80,4.4139
305.90,4.4139
306.00,4.4321
306.10,4.3010
306.20,4.3010
306.30,4.3010
306.40,4.3010
306.50,4.3725
306.60,4.3794
306.70,4.3794
306.80,4.3794
306.90,4.3794
307.00,4.3794
307.10,4.3613
307.20,4.3613
307.30,4.3613
307.40,4.3613
307.50,4.3613
307.60,4.3613
307.70,4.4279
307.80,4.4279
307.90,4.4279
308.00,4.3360
308.10,4.3360
308.20,4.3193
308.30,4.3193
308.40,4.3193
308.50,4.3193
308.60,4.2511
308.70,4.1900
308.80,4.2158
308.90,4.1865
309.00,4.1865
309.10,4.1865
309.20,4.1773
