azimuth_deg,horizon_elev_deg
152.80,2.0361
152.90,2.0665
153.00,2.0901
153.10,2.1281
153.20,2.1371
153.30,2.1956
153.40,2.3265
153.50,2.3181
153.60,2.3265
153.70,2.3181
153.80,2.3307
153.90,2.3265
154.00,2.3138
154.10,2.3181
154.20,2.3265
154.30,2.3514
154.40,2.3472
154.50,2.3470
154.60,2.3637
154.70,2.3637
154.80,2.3723
154.90,2.3807
155.00,2.3807
155.10,2.4100
155.20,2.4100
155.30,2.4346
155.40,2.4687
155.50,2.4729
155.60,2.4855
155.70,2.4980
155.80,2.4980
155.90,2.5030
156.00,2.5030
156.10,2.5072
156.20,2.5282
156.30,2.5619
156.40,2.5924
156.50,2.6051
156.60,2.6189
156.70,2.6346
156.80,2.6570
156.90,2.6726
157.00,2.6839
157.10,2.7375
157.20,2.7544
157.30,2.7714
157.40,2.8095
157.50,2.8391
157.60,2.8518
157.70,2.8582
157.80,2.8779
157.90,2.9045
158.00,2.9286
158.10,2.9222
158.20,2.9266
158.30,2.9065
158.40,2.8757
158.50,2.8757
158.60,2.8446
158.70,2.8334
158.80,2.8423
158.90,2.8692
159.00,2.8827
159.10,2.9661
159.20,2.9716
159.30,3.0382
159.40,3.0660
159.50,3.1156
159.60,3.1656
159.70,3.1656
159.80,3.1516
159.90,3.1551
160.00,3.1869
160.10,3.2292
160.20,3.2386
160.30,3.2386
160.40,3.2339
160.50,3.1906
160.60,3.1906
160.70,3.2047
160.80,3.2000
160.90,3.1764
161.00,3.1848
161.10,3.1659
161.20,3.1933
161.30,3.1648
161.40,3.1267
161.50,3.1254
161.60,3.1145
161.70,3.0680
161.80,3.0665
161.90,3.0341
162.00,3.0684
162.10,3.0782
162.20,3.0782
162.30,3.0804
162.40,3.1205
162.50,3.0990
162.60,3.1164
162.70,3.0874
162.80,3.0486
162.90,2.9996
163.00,2.9081
163.10,2.8965
163.20,2.9045
163.30,2.9045
163.40,2.9361
163.50,2.9361
163.60,2.9021
163.70,2.9021
163.80,2.9209
163.90,2.9559
164.00,2.9559
164.10,2.9879
164.20,3.0093
164.30,3.0395
164.40,3.0878
164.50,3.1092
164.60,3.1092
164.70,3.1038
164.80,3.1199
164.90,3.1199
165.00,3.1199
165.10,3.1077
165.20,3.1046
165.30,3.1318
165.40,3.1318
165.50,3.1481
165.60,3.1590
165.70,3.1590
165.80,3.2014
165.90,3.2014
166.00,3.1893
166.10,3.1893
166.20,3.1943
166.30,3.1955
166.40,3.2346
166.50,3.2242
166.60,3.2162
166.70,3.2442
166.80,3.2586
166.90,3.2423
167.00,3.2309
167.10,3.1930
167.20,3.1802
167.30,3.1847
167.40,3.1964
167.50,3.2305
167.60,3.2188
167.70,3.2295
167.80,3.2295
167.90,3.2295
168.00,3.1987
168.10,3.2225
168.20,3.2225
168.30,3.2034
168.40,3.2010
168.50,3.2010
168.60,3.2131
168.70,3.2010
168.80,3.2301
168.90,3.2301
169.00,3.2279
169.10,3.2279
169.20,3.2648
169.30,3.2771
169.40,3.2771
169.50,3.2832
169.60,3.3009
169.70,3.3009
169.80,3.3002
169.90,3.2878
170.00,3.2495
170.10,3.2319
170.20,3.2308
170.30,3.2121
170.40,3.2121
170.50,3.1732
170.60,3.1418
170.70,3.1122
170.80,3.0100
170.90,3.0060
171.00,2.8995
171.10,2.8689
171.20,2.8689
171.30,2.8043
171.40,2.8043
171.50,2.6816
171.60,2.6618
171.70,2.6439
171.80,2.6439
171.90,2.6731
172.00,2.6731
172.10,2.6585
172.20,2.6585
172.30,2.6148
172.40,2.5638
172.50,2.5638
172.60,2.5231
172.70,2.5216
172.80,2.4936
172.90,2.4289
173.00,2.4215
173.10,2.4215
173.20,2.3766
173.30,2.3766
173.40,2.3171
173.50,2.3093
173.60,2.3287
173.70,2.3287
173.80,2.3965
173.90,2.3965
174.00,2.4304
174.10,2.4304
174.20,2.4643
174.30,2.4813
174.40,2.5339
174.50,2.5339
174.60,2.6107
174.70,2.6107
174.80,2.6107
174.90,2.6733
175.00,2.7679
175.10,2.7679
175.20,2.7715
175.30,2.8194
175.40,2.8194
175.50,2.8148
175.60,2.8148
175.70,2.8927
175.80,2.8927
175.90,2.8754
176.00,2.8754
176.10,2.8321
176.20,2.8321
176.30,2.7839
176.40,2.7839
176.50,2.7490
176.60,2.7490
176.70,2.6791
176.80,2.6791
176.90,2.6791
177.00,2.6268
177.10,2.6268
177.20,2.5942
177.30,2.5942
177.40,2.6206
177.50,2.6206
177.60,2.6381
177.70,2.6381
177.80,2.6206
177.90,2.6206
178.00,2.6206
178.10,2.5766
178.20,2.5766
178.30,2.5502
178.40,2.5502
178.50,2.5123
178.60,2.5123
178.70,2.5092
178.80,2.4968
178.90,2.4813
179.00,2.4336
179.10,2.4370
179.20,2.4307
179.30,2.4340
179.40,2.4525
179.50,2.4710
179.60,2.4746
179.70,2.4556
179.80,2.4056
179.90,2.3870
180.00,2.3566
180.10,2.3327
180.20,2.3317
180.30,2.3378
180.40,2.3440
180.50,2.3437
180.60,2.3407
180.70,2.3407
180.80,2.3225
180.90,2.3376
181.00,2.3407
181.10,2.3346
181.20,2.3254
181.30,2.2982
181.40,2.2830
181.50,2.3073
181.60,2.3103
181.70,2.3194
181.80,2.3527
181.90,2.3680
182.00,2.3710
182.10,2.3708
182.20,2.3738
182.30,2.3769
182.40,2.3980
182.50,2.4434
182.60,2.4676
182.70,2.4858
182.80,2.4555
182.90,2.4404
183.00,2.4344
183.10,2.4313
183.20,2.4279
183.30,2.4461
183.40,2.3766
183.50,2.3411
183.60,2.3319
183.70,2.2553
183.80,2.2187
183.90,2.2114
184.00,2.2592
184.10,2.2772
184.20,2.3218
184.30,2.3040
184.40,2.2980
184.50,2.3039
184.60,2.3186
184.70,2.3452
184.80,2.3453
184.90,2.3364
185.00,2.3308
185.10,2.3832
185.20,2.4139
185.30,2.4305
185.40,2.4333
185.50,2.4471
185.60,2.4748
185.70,2.5330
185.80,2.5551
185.90,2.6077
186.00,2.6271
186.10,2.6622
186.20,2.6898
186.30,2.7257
186.40,2.7395
186.50,2.8363
186.60,2.8720
186.70,2.9380
186.80,2.9435
186.90,2.9803
187.00,3.0022
187.10,3.0032
187.20,3.0243
187.30,3.0325
187.40,3.0470
187.50,3.0812
187.60,3.1210
187.70,3.1164
187.80,3.1152
187.90,3.1387
188.00,3.1340
188.10,3.1818
188.20,3.1856
188.30,3.1883
188.40,3.1990
188.50,3.1393
188.60,3.1739
188.70,3.1903
188.80,3.1930
188.90,3.1951
189.00,3.1924
189.10,3.1924
189.20,3.1508
189.30,3.1012
189.40,3.1233
189.50,3.1433
189.60,3.1371
189.70,3.1205
189.80,3.1142
189.90,3.1035
190.00,3.0849
190.10,3.0617
190.20,3.0366
190.30,3.0171
190.40,2.9570
190.50,2.9307
190.60,2.9112
190.70,2.9030
190.80,2.8708
190.90,2.8596
191.00,2.7506
191.10,2.7381
191.20,2.7558
191.30,2.7883
191.40,2.7626
191.50,2.7478
191.60,2.7432
191.70,2.7288
191.80,2.7087
191.90,2.6915
192.00,2.6369
192.10,2.6024
192.20,2.5329
192.30,2.4956
192.40,2.4268
192.50,2.3812
192.60,2.3180
192.70,2.3007
192.80,2.2691
192.90,2.2258
193.00,2.1739
193.10,2.1364
193.20,2.1076
193.30,2.0609
193.40,2.0118
193.50,2.0615
193.60,2.0817
193.70,2.1288
193.80,2.1498
193.90,2.1811
194.00,2.2094
194.10,2.2584
194.20,2.2816
194.30,2.3124
194.40,2.3367
194.50,2.3793
194.60,2.4020
194.70,2.4022
194.80,2.3774
194.90,2.3663
195.00,2.3510
195.10,2.3563
195.20,2.3227
195.30,2.2893
195.40,2.2559
195.50,2.2455
195.60,2.2275
195.70,2.2124
195.80,2.1676
195.90,2.1495
196.00,2.1207
196.10,2.1103
196.20,2.0370
196.30,2.0000
196.40,2.0006
196.50,2.0805
196.60,2.1383
196.70,2.1994
196.80,2.1968
196.90,2.2549
197.00,2.2946
197.10,2.3367
197.20,2.3606
197.30,2.3710
197.40,2.3633
197.50,2.3368
197.60,2.3184
197.70,2.2893
197.80,2.2125
197.90,2.1569
198.00,2.1039
198.10,2.0303
198.20,1.9476
198.30,1.8924
198.40,1.8769
198.50,1.8149
198.60,1.8011
198.70,1.7878
198.80,1.7515
198.90,1.7081
199.00,1.6423
199.10,1.6253
199.20,1.5947
199.30,1.5624
199.40,1.5466
199.50,1.5354
199.60,1.5243
199.70,1.4888
199.80,1.4972
199.90,1.4153
200.00,1.3908
200.10,1.3712
200.20,1.3582
200.30,1.3362
200.40,1.3108
200.50,1.2967
200.60,1.2583
200.70,1.2586
200.80,1.2159
200.90,1.2131
201.00,1.1989
201.10,1.2105
201.20,1.2048
201.30,1.1990
201.40,1.1732
201.50,1.1732
201.60,1.1820
201.70,1.2084
201.80,1.2201
201.90,1.2230
202.00,1.2026
202.10,1.1326
202.20,1.1208
202.30,1.1267
202.40,1.1001
202.50,1.1028
202.60,1.0764
202.70,1.0646
202.80,1.0377
202.90,1.0434
203.00,1.0553
203.10,1.0404
203.20,1.0431
203.30,1.0697
203.40,1.0816
203.50,1.0876
203.60,1.0610
203.70,1.0607
203.80,1.0399
203.90,1.0070
204.00,1.0130
204.10,1.0220
204.20,1.0309
204.30,1.0548
204.40,1.0697
204.50,1.1142
204.60,1.1383
204.70,1.1682
204.80,1.1952
204.90,1.2017
205.00,1.2321
205.10,1.2651
205.20,1.2786
205.30,1.2970
205.40,1.3122
205.50,1.3183
205.60,1.3433
205.70,1.3586
205.80,1.3678
205.90,1.3892
206.00,1.3991
206.10,1.4306
206.20,1.4114
206.30,1.3950
206.40,1.3295
206.50,1.3021
206.60,1.2328
206.70,1.2428
206.80,1.2207
206.90,1.1474
207.00,1.1282
207.10,1.1377
207.20,1.1313
207.30,1.1506
207.40,1.1538
207.50,1.1538
207.60,1.1441
207.70,1.1506
207.80,1.1023
207.90,1.0957
208.00,1.0412
208.10,1.0086
208.20,0.9989
208.30,0.9953
208.40,1.0115
208.50,1.0244
208.60,1.0212
208.70,1.0212
208.80,1.0018
208.90,0.9953
209.00,0.9823
209.10,0.9819
209.20,1.0038
209.30,1.0397
209.40,1.0495
209.50,1.0625
209.60,1.0103
209.70,0.9641
209.80,0.9734
209.90,0.9734
210.00,0.9499
210.10,0.9170
210.20,0.9104
210.30,0.9523
210.40,0.9816
210.50,1.0503
210.60,1.0661
210.70,1.1116
210.80,1.1116
210.90,1.1801
211.00,1.1801
211.10,1.2027
211.20,1.2412
211.30,1.2412
211.40,1.2718
211.50,1.2718
211.60,1.2861
211.70,1.2861
211.80,1.3328
211.90,1.3328
212.00,1.3619
212.10,1.4074
212.20,1.4074
212.30,1.4397
212.40,1.4681
212.50,1.5060
212.60,1.5060
212.70,1.5112
212.80,1.5288
212.90,1.5515
213.00,1.6016
213.10,1.6016
213.20,1.6468
213.30,1.6468
213.40,1.6317
213.50,1.6317
213.60,1.6360
213.70,1.6360
213.80,1.6360
213.90,1.6435
214.00,1.6360
214.10,1.6660
214.20,1.6660
214.30,1.6660
214.40,1.6660
214.50,1.6660
214.60,1.6735
214.70,1.6735
214.80,1.6585
214.90,1.6585
215.00,1.6585
215.10,1.6585
215.20,1.6510
215.30,1.6660
215.40,1.6660
215.50,1.6735
215.60,1.6585
215.70,1.6660
215.80,1.6775
215.90,1.6923
216.00,1.6923
216.10,1.6923
216.20,1.7072
216.30,1.7072
216.40,1.7146
216.50,1.7110
216.60,1.7072
216.70,1.7072
216.80,1.7072
216.90,1.6775
217.00,1.6775
217.10,1.6849
217.20,1.6849
217.30,1.6593
217.40,1.6667
217.50,1.6593
217.60,1.6593
217.70,1.6593
217.80,1.7036
217.90,1.7036
218.00,1.7479
218.10,1.7479
218.20,1.7848
218.30,1.7848
218.40,1.7964
218.50,1.8484
218.60,1.8484
218.70,1.8484
218.80,1.7964
218.90,1.7964
219.00,1.7782
219.10,1.7592
219.20,1.7221
219.30,1.6959
219.40,1.6923
219.50,1.6495
219.60,1.6495
219.70,1.7555
219.80,1.7979
219.90,1.7979
220.00,1.8403
220.10,1.8403
220.20,1.8788
220.30,1.9251
220.40,2.0946
220.50,2.0946
220.60,2.0946
220.70,2.1158
220.80,2.2641
220.90,2.2641
221.00,2.2641
221.10,2.2535
221.20,2.2535
221.30,2.2747
221.40,2.2747
221.50,2.2747
221.60,2.2747
221.70,2.2747
221.80,2.3277
221.90,2.3277
222.00,2.3277
222.10,2.3277
222.20,2.3171
222.30,2.4230
222.40,2.4230
222.50,2.4124
222.60,2.4243
222.70,2.4124
222.80,2.4972
222.90,2.4866
223.00,2.5205
223.10,2.5205
223.20,2.4866
223.30,2.5925
223.40,2.6487
223.50,2.6487
223.60,2.6487
223.70,2.6060
223.80,2.7876
223.90,2.7876
224.00,2.7876
224.10,2.8945
224.20,2.8571
224.30,2.8571
224.40,2.8359
224.50,2.9585
224.60,2.8410
224.70,2.9947
224.80,3.0582
224.90,3.0582
225.00,3.0582
225.10,3.0582
225.20,3.2486
225.30,3.3536
225.40,3.3536
225.50,3.3536
225.60,3.3861
225.70,3.3861
225.80,3.3861
225.90,3.3216
226.00,3.4499
226.10,3.4816
226.20,3.5623
226.30,3.5943
226.40,3.6348
226.50,3.6854
226.60,3.6854
226.70,3.8420
226.80,3.9156
226.90,3.9427
227.00,3.9427
227.10,4.1169
227.20,4.1169
227.30,4.0817
227.40,4.1083
227.50,4.2005
227.60,4.2477
227.70,4.3251
227.80,4.3673
227.90,4.3673
228.00,4.4689
228.10,4.4344
228.20,4.5051
228.30,4.5200
228.40,4.6347
228.50,4.7177
228.60,4.7959
228.70,4.8523
228.80,4.8738
228.90,4.9820
229.00,4.9947
229.10,4.9947
229.20,5.0829
229.30,5.2385
229.40,5.3035
229.50,5.3573
229.60,5.3573
229.70,5.4412
229.80,5.4412
229.90,5.5788
230.00,5.6006
230.10,5.6006
230.20,5.6463
230.30,5.6469
230.40,5.7843
230.50,5.7843
230.60,5.8653
230.70,5.8653
230.80,5.9111
230.90,5.9317
231.00,5.9317
231.10,6.0141
231.20,6.0141
231.30,6.1017
231.40,6.1017
231.50,6.1017
231.60,6.1171
231.70,6.1471
231.80,6.1584
231.90,6.1584
232.00,6.1584
232.10,6.2201
232.20,6.2315
232.30,6.2315
232.40,6.2315
232.50,6.2544
232.60,6.2377
232.70,6.2377
232.80,6.2716
232.90,6.2716
233.00,6.2716
233.10,6.2885
233.20,6.3050
233.30,6.3050
233.40,6.3333
233.50,6.2717
233.60,6.2273
233.70,6.2273
233.80,6.2273
233.90,6.0678
234.00,6.0496
234.10,6.0608
234.20,6.0608
234.30,6.0684
234.40,6.0684
234.50,6.0684
234.60,6.1163
234.70,6.1163
234.80,6.1014
234.90,6.1014
235.00,6.1014
235.10,6.1385
235.20,6.1014
235.30,6.1124
235.40,6.1124
235.50,6.1124
235.60,6.0794
235.70,6.0794
235.80,6.0794
235.90,6.0794
236.00,6.1085
236.10,6.1085
236.20,6.1085
236.30,6.2234
236.40,6.2234
236.50,6.2501
236.60,6.2501
236.70,6.3743
236.80,6.3743
236.90,6.4108
237.00,6.4254
237.10,6.5175
237.20,6.5175
237.30,6.5175
237.40,6.5389
237.50,6.6029
237.60,6.6029
237.70,6.6029
237.80,6.6896
237.90,6.6989
238.00,6.6989
238.10,6.7530
238.20,6.8058
238.30,6.8058
238.40,6.8058
238.50,6.8058
238.60,6.8903
238.70,6.8903
238.80,6.8903
238.90,6.9317
239.00,6.9536
239.10,7.0380
239.20,7.0380
239.30,7.0380
239.40,7.0591
239.50,7.0591
239.60,7.1435
239.70,7.1435
239.80,7.1856
239.90,7.1856
240.00,7.1856
240.10,7.1856
240.20,7.1825
240.30,7.2138
240.40,7.2138
240.50,7.2556
240.60,7.2556
240.70,7.2556
240.80,7.2725
240.90,7.2869
241.00,7.3358
241.10,7.3449
241.20,7.4325
241.30,7.4522
241.40,7.5490
241.50,7.5490
241.60,7.5930
241.70,7.6910
241.80,7.7601
241.90,7.7721
242.00,7.7721
242.10,7.9038
242.20,7.9038
242.30,7.9441
242.40,7.9747
242.50,8.0253
242.60,8.0449
242.70,8.0850
242.80,8.0850
242.90,8.0850
243.00,8.0950
243.10,8.1366
243.20,8.1366
243.30,8.1366
243.40,8.1366
243.50,8.1381
243.60,8.0658
243.70,8.0658
243.80,8.0658
243.90,8.0759
244.00,8.0759
244.10,8.1279
244.20,8.1366
244.30,8.1366
244.40,8.1366
244.50,8.1366
244.60,8.1164
244.70,8.1164
244.80,8.1467
244.90,8.1151
245.00,8.1451
245.10,8.1451
245.20,8.1552
245.30,8.1552
245.40,8.1552
245.50,8.0950
245.60,8.0950
245.70,8.0950
245.80,7.9646
245.90,7.9646
246.00,7.9646
246.10,7.9646
246.20,7.9248
246.30,7.9248
246.40,7.8950
246.50,7.8950
246.60,7.9055
246.70,7.9055
246.80,7.9454
246.90,8.1280
247.00,8.1280
247.10,8.1280
247.20,8.2738
247.30,8.2738
247.40,8.3918
247.50,8.3918
247.60,8.5354
247.70,8.6048
247.80,8.6061
247.90,8.6823
248.00,8.7755
248.10,8.7755
248.20,8.7755
248.30,8.7832
248.40,8.7832
248.50,8.7874
248.60,8.8547
248.70,8.8547
248.80,8.8933
248.90,8.9221
249.00,9.0317
249.10,9.0317
249.20,8.9949
249.30,8.9949
249.40,8.9596
249.50,8.9585
249.60,9.0504
249.70,9.0504
249.80,9.0504
249.90,9.0504
250.00,9.0504
250.10,9.0504
250.20,8.9517
250.30,8.9363
250.40,8.9363
250.50,8.9363
250.60,8.9186
250.70,8.9186
250.80,8.9186
250.90,8.8834
251.00,8.8834
251.10,8.8834
251.20,8.8129
251.30,8.9098
251.40,8.9098
251.50,8.8763
251.60,8.8763
251.70,8.9025
251.80,8.9025
251.90,8.9025
252.00,8.7912
252.10,8.8172
252.20,8.8172
252.30,8.8606
252.40,8.8086
252.50,8.8366
252.60,8.8366
252.70,8.8366
252.80,8.8882
252.90,8.8882
253.00,8.9324
253.10,8.9324
253.20,8.9751
253.30,8.9751
253.40,8.9751
253.50,8.9068
253.60,8.9068
253.70,8.9590
253.80,8.9590
253.90,8.9348
254.00,8.9348
254.10,8.8997
254.20,8.9096
254.30,8.8591
254.40,8.8591
254.50,8.8942
254.60,8.8942
254.70,8.8942
254.80,8.8942
254.90,8.8942
255.00,8.9026
255.10,8.9610
255.20,8.9610
255.30,9.0194
255.40,9.0194
255.50,9.0194
255.60,9.0617
255.70,9.1024
255.80,9.1108
255.90,9.2248
256.00,9.2481
256.10,9.3144
256.20,9.3388
256.30,9.3694
256.40,9.3694
256.50,9.3290
256.60,9.3290
256.70,9.3290
256.80,9.2238
256.90,9.2238
257.00,9.1264
257.10,9.1262
257.20,9.1180
257.30,9.1339
257.40,9.1339
257.50,9.1735
257.60,9.2447
257.70,9.2447
257.80,9.2279
257.90,9.2594
258.00,9.3206
258.10,9.3206
258.20,9.3206
258.30,9.3810
258.40,9.3810
258.50,9.4298
258.60,9.5078
258.70,9.5126
258.80,9.6364
258.90,9.6364
259.00,9.6364
259.10,9.7215
259.20,9.7215
259.30,9.7086
259.40,9.7402
259.50,9.8348
259.60,9.8600
259.70,9.8805
259.80,9.9130
259.90,9.9491
260.00,9.9643
260.10,9.9962
260.20,10.0024
260.30,10.0416
260.40,10.0416
260.50,10.0416
260.60,10.0416
260.70,10.0416
260.80,10.0491
260.90,10.0491
261.00,10.0264
261.10,10.0264
261.20,10.0416
261.30,10.0038
261.40,10.0038
261.50,9.9886
261.60,9.9886
261.70,9.9886
261.80,10.0038
261.90,10.0038
262.00,9.9751
262.10,10.0201
262.20,10.0201
262.30,10.0502
262.40,10.0596
262.50,10.0652
262.60,10.0945
262.70,10.1177
262.80,10.1327
262.90,10.1327
263.00,10.1252
263.10,10.1252
263.20,10.1252
263.30,10.0959
263.40,10.0959
263.50,10.0959
263.60,10.0727
263.70,10.0727
263.80,10.0288
263.90,10.0288
264.00,10.0363
264.10,10.0363
264.20,10.0363
264.30,10.0363
264.40,10.0502
264.50,10.0586
264.60,10.0586
264.70,10.0226
264.80,10.0226
264.90,10.0226
265.00,10.0017
265.10,10.0238
265.20,10.0238
265.30,10.0017
265.40,10.0017
265.50,9.9957
265.60,9.9040
265.70,9.8986
265.80,9.7853
265.90,9.7853
266.00,9.7452
266.10,9.7452
266.20,9.7496
266.30,9.7496
266.40,9.6708
266.50,9.6708
266.60,9.6405
266.70,9.6405
266.80,9.6405
266.90,9.6137
267.00,9.6137
267.10,9.5798
267.20,9.5798
267.30,9.5374
267.40,9.5374
267.50,9.5374
267.60,9.4610
267.70,9.4610
267.80,9.3847
267.90,9.4334
268.00,9.4334
268.10,9.5358
268.20,9.5358
268.30,9.5358
268.40,9.6273
268.50,9.6273
268.60,9.6480
268.70,9.6688
268.80,9.6688
268.90,9.7318
269.00,9.7318
269.10,9.7318
269.20,9.7689
269.30,9.7689
269.40,9.7516
269.50,9.7516
269.60,9.7516
269.70,9.8089
269.80,9.8089
269.90,9.8089
270.00,9.8847
270.10,9.8847
270.20,9.8847
270.30,9.9459
270.40,9.9459
270.50,10.0586
270.60,10.0586
270.70,10.0586
270.80,10.2439
270.90,10.2439
271.00,10.2439
271.10,10.3149
271.20,10.3149
271.30,10.3149
271.40,10.4480
271.50,10.4480
271.60,10.4480
271.70,10.5839
271.80,10.5839
271.90,10.5839
272.00,10.6732
272.10,10.6732
272.20,10.6732
272.30,10.7130
272.40,10.7130
272.50,10.7130
272.60,10.7400
272.70,10.7400
272.80,10.7400
272.90,10.7759
273.00,10.7267
273.10,10.7624
273.20,10.7624
273.30,10.7624
273.40,10.8119
273.50,10.8259
273.60,10.8259
273.70,10.8259
273.80,10.8984
273.90,10.8984
274.00,10.9346
274.10,10.9346
274.20,10.9346
274.30,10.9618
274.40,10.9618
274.50,10.9618
274.60,10.9618
274.70,10.9618
274.80,10.9618
274.90,10.9498
275.00,10.9346
275.10,10.9346
275.20,10.8748
275.30,10.8748
275.40,10.8748
275.50,10.8479
275.60,10.8479
275.70,10.8299
275.80,10.8350
275.90,10.8350
276.00,10.8350
276.10,10.7759
276.20,10.7759
276.30,10.7220
276.40,10.7220
276.50,10.7220
276.60,10.7130
276.70,10.7130
276.80,10.7130
276.90,10.6770
277.00,10.6809
277.10,10.6809
277.20,10.6809
277.30,10.6718
277.40,10.6718
277.50,10.5934
277.60,10.5934
277.70,10.5934
277.80,10.5934
277.90,10.5750
278.00,10.5781
278.10,10.5781
278.20,10.5781
278.30,10.5906
278.40,10.5781
278.50,10.6208
278.60,10.7165
278.70,10.7165
278.80,10.7165
278.90,10.8271
279.00,10.8271
279.10,10.8271
279.20,10.9344
279.30,10.9344
279.40,10.9344
279.50,10.8880
279.60,10.9406
279.70,10.9406
279.80,10.9406
279.90,10.9500
280.00,11.0130
280.10,10.9593
280.20,10.9406
280.30,10.9941
280.40,10.9941
280.50,10.9941
280.60,10.9941
280.70,10.9941
280.80,10.9941
280.90,10.9941
281.00,10.9941
281.10,10.9941
281.20,10.9500
281.30,10.9500
281.40,10.9284
281.50,10.9284
281.60,10.8962
281.70,10.8639
281.80,10.8639
281.90,10.8271
282.00,10.8271
282.10,10.8271
282.20,10.7580
282.30,10.6757
282.40,10.6574
282.50,10.6574
282.60,10.6574
282.70,10.6299
282.80,10.6299
282.90,10.6299
283.00,10.6265
283.10,10.6265
283.20,10.5934
283.30,10.6299
283.40,10.5750
283.50,10.5750
283.60,10.6391
283.70,10.6391
283.80,10.6391
283.90,10.5842
284.00,10.5842
284.10,10.5842
284.20,10.5539
284.30,10.5060
284.40,10.5214
284.50,10.5214
284.60,10.5214
284.70,10.5482
284.80,10.5482
284.90,10.5482
285.00,10.4834
285.10,10.4834
285.20,10.5366
285.30,10.5366
285.40,10.5366
285.50,10.4657
285.60,10.4657
285.70,10.4657
285.80,10.3669
285.90,10.3052
286.00,10.3052
286.10,10.3052
286.20,10.2617
286.30,10.2260
286.40,10.2260
286.50,10.1819
286.60,10.1559
286.70,10.1026
286.80,10.0422
286.90,10.0422
287.00,10.0321
287.10,9.9810
287.20,9.9393
287.30,9.9586
287.40,9.9586
287.50,9.9586
287.60,9.9586
287.70,9.9586
287.80,9.9177
287.90,9.9177
288.00,9.8920
288.10,9.8920
288.20,9.8920
288.30,9.8605
288.40,9.9029
288.50,9.9029
288.60,9.9029
288.70,9.8520
288.80,9.8520
288.90,9.8520
289.00,9.8236
289.10,9.8002
289.20,9.8002
289.30,9.8002
289.40,9.7330
289.50,9.7330
289.60,9.7037
289.70,9.6308
289.80,9.6308
289.90,9.6089
290.00,9.5923
290.10,9.5923
290.20,9.5923
290.30,9.6009
290.40,9.6055
290.50,9.6055
290.60,9.6181
290.70,9.6565
290.80,9.6565
290.90,9.6565
291.00,9.6735
291.10,9.6735
291.20,9.6735
291.30,9.7245
291.40,9.7282
291.50,9.7245
291.60,9.7585
291.70,9.7703
291.80,9.7736
291.90,9.8095
292.00,9.8095
292.10,9.8209
292.20,9.8350
292.30,9.8968
292.40,9.9029
292.50,9.9029
292.60,9.9557
292.70,10.0047
292.80,9.9641
292.90,10.0147
293.00,10.0147
293.10,10.0568
293.20,10.0568
293.30,10.0471
293.40,10.0652
293.50,10.0652
293.60,10.0652
293.70,10.0820
293.80,10.0568
293.90,10.0568
294.00,10.0988
294.10,10.0988
294.20,10.0988
294.30,10.0988
294.40,10.0904
294.50,10.0904
294.60,10.0483
294.70,10.0483
294.80,10.0483
294.90,9.9963
295.00,9.9776
295.10,9.9473
295.20,9.9409
295.30,10.0039
295.40,10.0039
295.50,9.9303
295.60,9.9140
295.70,9.9140
295.80,9.8649
295.90,9.8649
296.00,9.8377
296.10,9.8187
296.20,9.8158
296.30,9.8212
296.40,9.8212
296.50,9.8212
296.60,9.8459
296.70,9.8459
296.80,9.8459
296.90,9.9118
297.00,9.9036
297.10,9.9036
297.20,9.9448
297.30,9.9448
297.40,9.9760
297.50,9.9760
297.60,9.9695
297.70,9.9695
297.80,10.0683
297.90,10.0683
298.00,10.0529
298.10,10.1094
298.20,10.1101
298.30,10.1513
298.40,10.1513
298.50,10.1591
298.60,10.1839
298.70,10.1839
298.80,10.2323
298.90,10.2323
299.00,10.2323
299.10,10.3376
299.20,10.3376
299.30,10.3376
299.40,10.3386
299.50,10.3386
299.60,10.3295
299.70,10.3141
299.80,10.3141
299.90,10.3141
300.00,10.3060
300.10,10.2656
300.20,10.2570
300.30,10.2242
300.40,10.2162
300.50,10.2081
300.60,10.2081
300.70,10.2081
300.80,10.0938
300.90,10.0793
301.00,10.0507
301.10,10.0161
301.20,10.0161
301.30,9.9660
301.40,9.9660
301.50,9.9660
301.60,9.9660
301.70,9.7956
301.80,9.7956
301.90,9.7401
302.00,9.7330
302.10,9.7330
302.20,9.6905
302.30,9.6905
302.40,9.6565
302.50,9.6695
302.60,9.6181
302.70,9.6181
302.80,9.6095
302.90,9.6095
303.00,9.5581
303.10,9.5375
303.20,9.5066
303.30,9.5066
303.40,9.4524
303.50,9.4347
303.60,9.4347
303.70,9.4550
303.80,9.4550
303.90,9.4023
304.00,9.3672
304.10,9.3672
304.20,9.3672
304.30,9.3428
304.40,9.2631
304.50,9.2631
304.60,9.2631
304.70,9.1834
304.80,9.1752
304.90,9.1752
305.00,9.1669
305.10,9.1669
305.20,9.0335
305.30,9.0047
305.40,9.0047
305.50,9.0047
305.60,8.9451
305.70,8.9627
305.80,8.9627
305.90,8.9274
306.00,8.9606
306.10,8.9606
306.20,8.9528
306.30,8.9528
306.40,8.9439
306.50,8.9439
306.60,8.9439
306.70,8.8818
306.80,8.8712
306.90,8.8712
307.00,8.8463
307.10,8.8264
307.20,8.8264
307.30,8.8264
307.40,8.8174
307.50,8.8174
307.60,8.8174
307.70,8.7906
307.80,8.8264
307.90,8.8264
308.00,8.8264
