frame,id,x,y,lat,lon,alt_m
frame4_frame_0009.png,middle_mountain_settlement,293.11,281.83,34.53824161,73.01838522,1273.63000000
frame4_frame_0009.png,left_mountain_settlement,208.08,300.60,34.53971677,73.01767243,1266.15000000
frame4_frame_0009.png,topleft_settlement,177.58,271.28,34.54124921,73.01989788,1300.33000000
frame4_frame_0009.png,right_settlement,373.45,272.45,34.53688402,73.01976135,1274.01000000
frame4_frame_0009.png,masjid,16.31,301.77,34.54017792,73.01209951,1309.02000000
frame4_frame_0009.png,right_mountain_top,303.67,87.14,34.54149200,73.03246400,1797.00000000
frame4_frame_0009.png,left_mountain_top,234.47,121.15,34.54406100,73.03198300,1700.15000000
frame4_frame_0009.png,right_mountain_tl,387.53,75.41,34.53988900,73.03336700,1824.18000000
