frame,id,x,y,lat,lon,alt_m
frame4_frame_0009.png,fire_origin,442.06,224.36,,,
frame4_frame_0008.png,fire_origin,550.55,222.60,,,
frame4_frame_0010.png,fire_origin,341.20,223.77,,,
frame4_frame_0011.png,fire_origin,237.99,224.36,,,
frame4_frame_0012.png,fire_origin,130.08,224.36,,,
frame4_frame_0013.png,fire_origin,19.83,229.64,,,
